city,edition,sport,discipline,athlete,country_code,gender,event,event_gender,medal,result
Beijing,2008,athletics,Athletics,"MAJEWSKI, Tomasz",POL,Men,shot put,M,gold,1
Beijing,2008,athletics,Athletics,"CANTWELL, Christian",USA,Men,shot put,M,silver,2
Beijing,2008,athletics,Athletics,"OSTAPCHUK, Nadzeya",BLR,Women,shot put,W,bronze,3
Beijing,2008,athletics,Athletics,"VILI, Valerie",NZL,Women,shot put,W,gold,1
Beijing,2008,athletics,Athletics,"MIKHNEVICH, Natallia",BLR,Women,shot put,W,silver,2
Beijing,2008,athletics,Athletics,"SANDS, Leevan",BAH,Men,triple jump,M,bronze,3
Beijing,2008,athletics,Athletics,"EVORA, Nelson",POR,Men,triple jump,M,gold,1
Beijing,,athletics,Athletics,"IDOWU, Phillips",GBR,Men,triple jump,M,silver,2
Beijing,2008,athletics,Athletics,"DEVETZI, Hrysopiyi",GRE,Women,triple jump,W,bronze,3
Beijing,2008,athletics,Athletics,"MBANGO ETONE, Francoise",CMR,Women,triple jump,W,gold,1
Beijing,2008,athletics,Athletics,"LEBEDEVA, Tatyana",RUS,Women,triple jump,W,silver,2
Beijing,2008,badminton,Badminton,"HWANG, Jiman",KOR,Men,doubles,M,bronze,3
Beijing,2008,badminton,Badminton,"LEE, Jaejin",KOR,Men,doubles,M,bronze,3
Beijing,2008,badminton,Badminton,"HE, Hanbin",CHN,Men,doubles,X,bronze,3
Beijing,2008,badminton,Badminton,"KIDO, Markis",INA,Men,doubles,M,gold,1
Beijing,2008,badminton,Badminton,"SETIAWAN, Hendra",INA,Men,doubles,M,gold,1
Beijing,2008,badminton,Badminton,"LEE, Yongdae",KOR,Men,doubles,X,gold,1
Beijing,2008,badminton,Badminton,"CAI, Yun",CHN,Men,doubles,M,silver,2
Beijing,2008,badminton,Badminton,"FU, Haifeng",CHN,Men,doubles,M,silver,2
Beijing,2008,badminton,Badminton,"WIDIANTO, Nova",INA,Men,doubles,X,silver,2
Beijing,2008,badminton,Badminton,"WEI, Yili",CHN,Women,doubles,W,bronze,3
Beijing,2008,badminton,Badminton,"ZHANG, Yawen",CHN,Women,doubles,W,bronze,3
Beijing,2008,badminton,Badminton,"YU, Yang",CHN,Women,doubles,X,bronze,3
Beijing,2008,badminton,Badminton,"DU, Jing",CHN,Women,doubles,W,gold,1
Beijing,2008,badminton,Badminton,"YU, Yang",CHN,Women,doubles,W,gold,1
Beijing,2008,badminton,Badminton,"LEE, Hyojung",KOR,Women,doubles,X,gold,1
Beijing,2008,badminton,Badminton,"LEE, Hyojung",KOR,Women,doubles,W,silver,2
Beijing,2008,badminton,Badminton,"LEE, Kyungwon",KOR,Women,doubles,W,silver,2
Beijing,2008,badminton,Badminton,LILIYANA,INA,Women,doubles,X,silver,2
Beijing,2008,badminton,Badminton,"CHEN, Jin",CHN,Men,singles,M,bronze,3
Beijing,2008,badminton,Badminton,"LIN, Dan",CHN,Men,singles,M,gold,1
Beijing,2008,badminton,Badminton,"LEE, Chong Wei",MAS,Men,singles,M,silver,2
Beijing,2008,badminton,Badminton,"YULIANTI, Maria Kristin",INA,Women,singles,W,bronze,3
Beijing,2008,badminton,Badminton,"ZHANG, Ning",CHN,Women,singles,W,gold,1
Beijing,2008,badminton,Badminton,"XIE, Xingfang",CHN,Women,singles,W,silver,2
Beijing,2008,baseball,Baseball,"ANDERSON, Brett",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"ARRIETA, Jake",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"BARDEN, Brian",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"BROWN, Matt",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"CAHILL, Trevor",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"CUMMINGS, Jeremy",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"DONALD, Jason",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"DUENSING, Brian",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"FOWLER, Dexter",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"GALL, John",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"HESSMAN, Mike",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"JEPSEN, Kevin",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"KNIGHT, Brandon",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"KOPLOVE, Michael",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"LAPORTA, Matt",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"MARSON, Lou",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"NEAL, Blaine",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"NIX, Jayson",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"SCHIERHOLTZ, Nate",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"STEVENS, Jeff",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"STRASBURG, Stephen",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"TEAGARDEN, Taylor",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"TIFFEE, Terry",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"WEATHERS, Casey",USA,Men,baseball,M,bronze,3
Beijing,2008,baseball,Baseball,"BONG, Jungkeun",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"CHONG, Taehyon",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"HAN, Kijoo",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"JANG, Wonsam",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"JEONG, Keunwoo",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"JIN, Kabyong",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KANG, Minho",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KIM, Dongjoo",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KIM, Hyunsoo",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KIM, Kwanghyun",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KIM, Minjae",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KO, Youngmin",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"KWON, Hyuk",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"LEE, Daeho",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"LEE, Jinyoung",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"LEE, Jongwook",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"LEE, Seungyuop",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"LEE, Taekkeun",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"LEE, Yongkyu",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"OH, Seunghwan",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"PARK, Jinman",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"RYU, Hyunjin",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"SONG, Seungjun",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"YOON, Suk Min",KOR,Men,baseball,M,gold,1
Beijing,2008,baseball,Baseball,"BELL, Alexei",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"CEPEDA, Frederich",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"DESPAIGNE, Alfredo",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"DUVERGEL, Giorbis",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"ENRIQUEZ, Michel",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"GONZALEZ, Norberto",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"GOURRIEL, Yuliesky",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"LA HERA, Miguel",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"LAZO, Pedro Luis",CUB,Men,baseball,M,silver,2
,2008,baseball,Baseball,"MARTINEZ, Jonder",CUB,Men,baseball,M,silver,2
Beijing,,baseball,Baseball,"MAYETA, Alexander",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"MERINO, Rolando",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"NAVAS, Luis",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"ODELIN SANAME, Vicyohandri",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"OLIVERA, Hector",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"PALMA, Adiel",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"PARET, Eduardo",CUB,Men,baseball,M,silver,2
Beijing,,baseball,Baseball,"PEDROSO, Yadier",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"PESTANO, Ariel",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"RODRIGUEZ, Luis",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"SANCHEZ, Elier",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"SANCHEZ, Eriel",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"URGELLES, Yoandry",CUB,Men,baseball,M,silver,2
Beijing,2008,baseball,Baseball,"VERA, Norge Luis",CUB,Men,baseball,M,silver,2
Beijing,2008,basketball,Basketball,"DELFINO, Carlos Francisco",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"GINOBILI, Emanuel David",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"GONZALEZ, Roman Javier",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"GUTIERREZ LLANAS, Juan Pedro",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"GUTIERREZ, Leonardo Martin",ARG,Men,basketball,M,bronze,3
,2008,basketball,Basketball,"KAMMERICHS, Guillermo Federico",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"NOCIONI, Andres Marcelo",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"OBERTO, Fabricio Raul Jesus",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"PORTA PERNIGOTTI, Antonio Alejandro",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"PRIGIONI, Pablo",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"QUINTEROS, Alfredo Paolo",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"SCOLA, Luis Alberto",ARG,Men,basketball,M,bronze,3
Beijing,2008,basketball,Basketball,"ANTHONY, Carmelo",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"BOOZER, Carlos",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"BOSH, Chris",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"BRYANT, Kobe",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"HOWARD, Dwight",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"JAMES, Lebron",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"KIDD, Jason",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"PAUL, Chris",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"PRINCE, Tayshaun",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"REDD, Michael",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"WADE, Dwyane",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"WILLIAMS, Deron",USA,Men,basketball,M,gold,1
Beijing,2008,basketball,Basketball,"CALDERON, Jose Manuel",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"FERNANDEZ, Rudy",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"GARBAJOSA, Jorge",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"GASOL, Marc",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"GASOL, Pau",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"JIMENEZ, Carlos",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"LOPEZ, Raul",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"MUMBRU, Alex",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"NAVARRO, Juan Carlos",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"REYES, Felipe",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"RODRIGUEZ, Berni",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"RUBIO, Ricky",ESP,Men,basketball,M,silver,2
Beijing,2008,basketball,Basketball,"ABROSIMOVA, Svetlana",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"HAMMON, Rebekka Linn",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"KARPUNINA, Marina",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"KORSTIN, Ilona",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"KUZINA, Marina",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"LISINA, Ekaterina",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"OSIPOVA, Irina",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"RAKHMATULINA, Oxana",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"SHCHEGOLEVA, Tatiana",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"SOKOLOVSKAYA, Irina",RUS,Women,basketball,W,bronze,3
,2008,basketball,Basketball,"STEPANOVA, Maria",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"VODOPYANOVA, Natalia",RUS,Women,basketball,W,bronze,3
Beijing,2008,basketball,Basketball,"AUGUSTUS, Seimone",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"BIRD, Sue",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"CATCHINGS, Tamika",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"FOWLES, Sylvia",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"LAWSON, Kara",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"LESLIE, Lisa",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"MILTON-JONES, Delisha",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"PARKER, Candace",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"PONDEXTER, Cappie",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"SMITH, Katie",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"TAURASI, Diana",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"THOMPSON, Tina",USA,Women,basketball,W,gold,1
Beijing,2008,basketball,Basketball,"BATKOVIC, Suzy",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"BEVILAQUA, Tully",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"COX, Rohanee",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"GRIMA, Hollie",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"HARROWER, Kristi",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"JACKSON, Lauren",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"PHILLIPS, Erin",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"RANDALL, Emma",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"SCREEN, Jenni",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"SNELL, Belinda",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"SUMMERTON, Laura",AUS,Women,basketball,W,silver,2
Beijing,2008,basketball,Basketball,"TAYLOR, Penny",AUS,Women,basketball,W,silver,2
Beijing,2008,boxing,Boxing,"GLAZKOV, Vyacheslav",UKR,Men,+ 91kg (super heavyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"PRICE, David",GBR,Men,+ 91kg (super heavyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"CAMMARELLE, Roberto",ITA,Men,+ 91kg (super heavyweight),M,gold,1
Beijing,2008,boxing,Boxing,"ZHANG, Zhilei",CHN,Men,+ 91kg (super heavyweight),M,silver,2
Beijing,2008,boxing,Boxing,"BALAKSHIN, Georgy",RUS,Men,48 - 51kg (flyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"PICARDI, Vincenzo",ITA,Men,48 - 51kg (flyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"JONGJOHOR, Somjit",THA,Men,48 - 51kg (flyweight),M,gold,1
Beijing,2008,boxing,Boxing,"LAFFITA HERNANDEZ, Andris",CUB,Men,48 - 51kg (flyweight),M,silver,2
Beijing,2008,boxing,Boxing,"BARNES, Paddy",IRL,Men,48kg (light flywieght),M,bronze,3
Beijing,2008,boxing,Boxing,"HERNANDEZ G, Yampier",CUB,Men,48kg (light flywieght),M,bronze,3
Beijing,2008,boxing,Boxing,"ZOU, Shiming",CHN,Men,48kg (light flywieght),M,gold,1
Beijing,2008,boxing,Boxing,"PUREVDORJ, Serdamba",MGL,Men,48kg (light flywieght),M,silver,2
Beijing,2008,boxing,Boxing,"GOJAN, Veaceslav",MDA,Men,51 - 54kg (bantamweight),M,bronze,3
Beijing,2008,boxing,Boxing,"JULIE, Bruno",MRI,Men,51 - 54kg (bantamweight),M,bronze,3
Beijing,2008,boxing,Boxing,"ENKHBAT, Badar-Uugan",MGL,Men,51 - 54kg (bantamweight),M,gold,1
Beijing,2008,boxing,Boxing,"LEON ALARCON, Yankiel",CUB,Men,51 - 54kg (bantamweight),M,silver,2
Beijing,2008,boxing,Boxing,"IMRANOV, Shahin",AZE,Men,54 - 57kg (featherweight),M,bronze,3
Beijing,2008,boxing,Boxing,"KILIC, Yakup",TUR,Men,54 - 57kg (featherweight),M,bronze,3
Beijing,2008,boxing,Boxing,"LOMACHENKO, Vasyl",UKR,Men,54 - 57kg (featherweight),M,gold,1
Beijing,2008,boxing,Boxing,"DJELKHIR, Khedafi",FRA,Men,54 - 57kg (featherweight),M,silver,2
Beijing,2008,boxing,Boxing,"JAVAKHYAN, Hrachik",ARM,Men,57 - 60kg (lightweight),M,bronze,3
Beijing,2008,boxing,Boxing,"UGAS, Yordenis",CUB,Men,57 - 60kg (lightweight),M,bronze,3
Beijing,2008,boxing,Boxing,"TISHCHENKO, Alexey",RUS,Men,57 - 60kg (lightweight),M,gold,1
Beijing,2008,boxing,Boxing,"SOW, Daouda",FRA,Men,57 - 60kg (lightweight),M,silver,2
Beijing,2008,boxing,Boxing,"IGLESIAS SOTOLONGO, Roniel",CUB,Men,60 - 64 kg,M,bronze,3
Beijing,2008,boxing,Boxing,"VASTINE, Alexis",FRA,Men,60 - 64 kg,M,bronze,3
Beijing,2008,boxing,Boxing,"DIAZ, Felix",DOM,Men,60 - 64 kg,M,gold,1
Beijing,2008,boxing,Boxing,"BOONJUMNONG, Manus",THA,Men,60 - 64 kg,M,silver,2
Beijing,2008,boxing,Boxing,"HANATI, Silamu",CHN,Men,64 - 69 kg,M,bronze,3
Beijing,2008,boxing,Boxing,"KIM, Jungjoo",KOR,Men,64 - 69 kg,M,bronze,3
Beijing,2008,boxing,Boxing,"SARSEKBAYEV, Bakhyt",KAZ,Men,64 - 69 kg,M,gold,1
Beijing,2008,boxing,Boxing,"BANTEAUX SUAREZ, Carlos",CUB,Men,64 - 69 kg,M,silver,2
Beijing,2008,boxing,Boxing,"KUMAR, Vijender",IND,Men,69 - 75 kg,M,bronze,3
Beijing,2008,boxing,Boxing,"SUTHERLAND, Darren John",IRL,Men,69 - 75 kg,M,bronze,3
Beijing,2008,boxing,Boxing,"DEGALE, James",GBR,Men,69 - 75 kg,M,gold,1
Beijing,2008,boxing,Boxing,"CORREA BAYEAUX, Emilio",CUB,Men,69 - 75 kg,M,silver,2
Beijing,2008,boxing,Boxing,"JEFFRIES, Tony",GBR,Men,75 - 81kg (light-heavyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"SHYNALIYEV, Yerkebulan",KAZ,Men,75 - 81kg (light-heavyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"ZHANG, Xiaoping",CHN,Men,75 - 81kg (light-heavyweight),M,gold,1
Beijing,2008,boxing,Boxing,"EGAN, Kenny",IRL,Men,75 - 81kg (light-heavyweight),M,silver,2
Beijing,2008,boxing,Boxing,"ACOSTA DUARTE, Osmai",CUB,Men,81 - 91kg (heavyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"WILDER, Deontay",USA,Men,81 - 91kg (heavyweight),M,bronze,3
Beijing,2008,boxing,Boxing,"CHAKHKIEV, Rakhim",RUS,Men,81 - 91kg (heavyweight),M,gold,1
Beijing,2008,boxing,Boxing,"RUSSO, Clemente",ITA,Men,81 - 91kg (heavyweight),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"HALL, Thomas",CAN,Men,C-1 1000m (canoe single),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"VAJDA, Attila Sandor",HUN,Men,C-1 1000m (canoe single),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"CAL, David",ESP,Men,C-1 1000m (canoe single),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"CHEBAN, Iurii",UKR,Men,C-1 500m (canoe single),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"OPALEV, Maxim",RUS,Men,C-1 500m (canoe single),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"CAL, David",ESP,Men,C-1 500m (canoe single),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"KISS, Tamas",HUN,Men,C-2 1000m (canoe double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"KOZMANN, Gyorgy",HUN,Men,C-2 1000m (canoe double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"BAHDANOVICH, Aliaksandr",BLR,Men,C-2 1000m (canoe double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"BAHDANOVICH, Andrei",BLR,Men,C-2 1000m (canoe double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"GILLE, Christian",GER,Men,C-2 1000m (canoe double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"WYLENZEK, Thomasz",GER,Men,C-2 1000m (canoe double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"GILLE, Christian",GER,Men,C-2 500m (canoe double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"WYLENZEK, Thomasz",GER,Men,C-2 500m (canoe double),M,bronze,3
,2008,canoe / kayak,Canoe / Kayak F,"MENG, Guanliang",CHN,Men,C-2 500m (canoe double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"YANG, Wenjun",CHN,Men,C-2 500m (canoe double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"KOSTOGLOD, Alexander",RUS,Men,C-2 500m (canoe double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"ULEGIN, Sergey",RUS,Men,C-2 500m (canoe double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"WALLACE, Ken",AUS,Men,K-1 1000m (kayak single),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"BRABANTS, Tim",GBR,Men,K-1 1000m (kayak single),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"LARSEN, Eirik Veraas",NOR,Men,K-1 1000m (kayak single),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"BRABANTS, Tim",GBR,Men,K-1 500m (kayak single),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"WALLACE, Ken",AUS,Men,K-1 500m (kayak single),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"VAN KOEVERDEN, Adam",CAN,Men,K-1 500m (kayak single),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"WAGNER-AUGUSTIN, Katrin",GER,Women,K-1 500m (kayak single),W,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"OSYPENKO-RADOMSKA, Inna",UKR,Women,K-1 500m (kayak single),W,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"IDEM, Josefa",ITA,Women,K-1 500m (kayak single),W,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"FACCHIN, Andrea",ITA,Men,K-2 1000m (kayak double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"SCADUTO, Antonio Massimiliano",ITA,Men,K-2 1000m (kayak double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"HOLLSTEIN, Martin",GER,Men,K-2 1000m (kayak double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"IHLE, Andreas",GER,Men,K-2 1000m (kayak double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"KNUDSEN, Kim Wraae",DEN,Men,K-2 1000m (kayak double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"POULSEN, Rene Holten",DEN,Men,K-2 1000m (kayak double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"MAKHNEU, Vadzim",BLR,Men,K-2 500m (kayak double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"PIATRUSHENKA, Raman",BLR,Men,K-2 500m (kayak double),M,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"CRAVIOTTO, Saul",ESP,Men,K-2 500m (kayak double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"PEREZ, Carlos",ESP,Men,K-2 500m (kayak double),M,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"RAUHE, Ronald",GER,Men,K-2 500m (kayak double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"WIESKOTTER, Tim",GER,Men,K-2 500m (kayak double),M,silver,2
Beijing,2008,canoe / kayak,Canoe / Kayak F,"DELATTRE, Marie",FRA,Women,K-2 500m (kayak double),W,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"VIARD, Anne-Laure",FRA,Women,K-2 500m (kayak double),W,bronze,3
Beijing,2008,canoe / kayak,Canoe / Kayak F,"JANIC, Natasa",HUN,Women,K-2 500m (kayak double),W,gold,1
Beijing,2008,canoe / kayak,Canoe / Kayak F,"KOVACS, Katalin",HUN,Women,K-2 500m (kayak double),W,gold,1
